date,close,prophet1,prophet2,prophet3,prophet4,prophet5
2020-02-10,26140.37,26382.4,25987.07,26517.72,25817.02,26281.79
2020-02-11,26253.52,26445.27,26189.08,26702.5,26075.26,26540.15
2020-02-12,26683.28,26911.98,26487.46,27021.47,26473.52,26961.59
2020-02-13,26807.26,27103.28,26634.57,27190.2,26538.96,27123.63
2020-02-14,26744.56,27029.21,26759.53,27196.7,26487.0,26873.56
2020-02-17,27006.35,27285.49,26815.25,27395.24,26722.89,27175.47
2020-02-18,27332.23,27551.15,27121.57,27767.38,27090.06,27632.44
2020-02-19,27001.45,27261.66,26906.11,27398.94,26694.93,27116.09
2020-02-20,27165.95,27319.33,26917.27,27587.4,26948.29,27296.0
2020-02-21,27359.84,27643.2,27210.17,27757.74,27072.39,27552.0
2020-02-24,27281.28,27632.05,27261.95,27726.89,26985.56,27510.0
2020-02-25,27661.95,27857.01,27438.16,27991.4,27386.53,27971.33
2020-02-26,27623.23,27867.09,27375.62,28017.51,27314.34,27833.98
2020-02-27,27660.71,27955.52,27439.47,28092.02,27402.28,27848.34
2020-02-28,27615.64,27960.99,27527.18,28059.35,27309.8,27853.76
2020-03-02,27622.7,27874.17,27546.73,28119.52,27372.36,27869.63
2020-03-03,27324.27,27559.68,27159.63,27712.76,27117.48,27566.97
2020-03-04,26936.3,27099.59,26838.42,27420.05,26628.18,27142.2
2020-03-05,27371.98,27651.36,27311.23,27746.48,27091.11,27483.92
2020-03-06,27143.84,27526.14,27105.15,27623.13,26897.45,27311.18
2020-03-09,26878.76,27162.45,26731.12,27325.88,26586.54,27170.14
2020-03-10,26308.77,26570.68,26056.13,26655.34,26070.11,26529.08
2020-03-11,26143.82,26422.1,25970.18,26552.03,25911.42,26336.1
2020-03-12,25802.77,26060.22,25651.73,26187.17,25600.64,26066.89
2020-03-13,26232.58,26452.25,26087.83,26658.89,25938.46,26383.14
2020-03-16,26501.47,26810.12,26359.0,26887.16,26186.48,26701.54
2020-03-17,26322.36,26597.47,26249.65,26701.02,26042.94,26540.19
2020-03-18,26924.67,27194.87,26858.67,27402.27,26603.31,27116.3
2020-03-19,27193.03,27411.91,27047.73,27595.56,26951.8,27416.05
2020-03-20,27107.55,27449.3,27031.57,27558.97,26773.49,27314.24
2020-03-23,26441.06,26740.63,26327.77,26825.76,26300.03,26578.59
2020-03-24,27056.51,27297.16,26924.72,27552.55,26856.07,27282.78
2020-03-25,26685.81,27006.14,26600.76,27049.89,26419.62,26828.4
2020-03-26,26252.94,26489.34,26125.47,26614.49,26035.95,26471.66
2020-03-27,26525.42,26749.19,26501.97,27004.18,26173.34,26810.53
2020-03-30,27183.26,27413.79,26969.14,27566.82,27048.61,27385.44
2020-03-31,27564.92,27742.93,27398.69,28066.66,27256.73,27720.86
2020-04-01,27723.57,28026.95,27577.94,28188.88,27439.66,27938.32
2020-04-02,27891.74,28068.51,27776.8,28301.49,27509.29,28068.46
2020-04-03,28133.6,28345.82,28064.28,28453.58,27879.63,28392.12
2020-04-06,28350.77,28516.58,28207.63,28774.93,28004.53,28569.18
2020-04-07,28433.44,28712.88,28210.4,28865.72,28154.89,28758.14
2020-04-08,28465.93,28742.03,28371.57,28959.37,28150.28,28759.87
2020-04-09,28450.96,28716.88,28351.67,28968.11,28105.13,28669.86
2020-04-10,28240.08,28463.6,27989.21,28625.0,27912.25,28506.42
2020-04-13,28163.75,28379.36,28022.71,28631.33,27894.83,28366.91
2020-04-14,27693.73,27996.39,27467.19,28151.53,27345.81,27917.16
2020-04-15,27669.28,27915.5,27494.15,28143.72,27351.15,27870.63
2020-04-16,27399.83,27691.16,27213.36,27838.15,27162.18,27661.03
2020-04-17,27101.82,27324.85,27010.17,27403.06,26971.86,27396.31
2020-04-20,27153.33,27434.7,27023.91,27552.19,26907.74,27413.93
2020-04-21,27536.7,27883.85,27328.22,27886.11,27210.82,27807.77
2020-04-22,27793.52,28104.04,27703.47,28199.16,27495.18,28067.18
2020-04-23,27363.17,27614.23,27147.89,27827.25,27091.27,27612.24
2020-04-24,27096.42,27381.32,26978.83,27519.41,26806.52,27251.45
2020-04-27,27355.28,27615.66,27173.96,27828.42,27131.13,27667.18
2020-04-28,27090.54,27361.87,26935.27,27515.41,26831.42,27405.03
2020-04-29,27032.46,27285.18,26924.56,27367.75,26811.21,27236.07
2020-04-30,27184.28,27447.18,27076.71,27454.99,26895.34,27381.6
2020-05-01,26925.0,27205.67,26862.37,27336.89,26727.13,27173.38
2020-05-04,26956.08,27172.09,26816.87,27348.89,26677.55,27201.43
2020-05-05,26601.53,26813.5,26484.83,26948.58,26283.85,26803.6
2020-05-06,26444.68,26635.69,26289.31,26751.41,26295.39,26590.13
2020-05-07,26532.04,26712.44,26409.03,26891.03,26169.88,26760.51
2020-05-08,26115.34,26312.92,26007.72,26496.91,25815.6,26353.07
2020-05-11,26233.25,26503.95,26096.93,26661.69,25938.02,26481.2
2020-05-12,26230.72,26446.19,26004.94,26634.08,26100.0,26458.89
2020-05-13,26378.68,26669.57,26264.28,26859.2,26210.22,26575.41
2020-05-14,26440.46,26706.7,26327.54,26782.3,26255.06,26704.55
2020-05-15,26806.3,26968.82,26635.8,27255.63,26520.51,27024.28
2020-05-18,26842.57,27146.16,26639.4,27247.75,26704.39,27032.35
2020-05-19,26730.23,27040.87,26675.48,27168.32,26482.62,26934.41
2020-05-20,26765.61,26980.07,26658.09,27143.73,26550.27,26886.27
2020-05-21,26914.12,27205.88,26767.22,27375.52,26654.65,27119.62
2020-05-22,26929.96,27153.13,26734.07,27349.81,26658.0,27182.48
2020-05-25,26943.59,27218.29,26764.59,27311.13,26660.59,27177.45
2020-05-26,26757.79,26957.69,26693.71,27158.51,26478.99,27053.23
2020-05-27,26583.65,26754.16,26458.06,26969.67,26350.17,26782.34
2020-05-28,26216.01,26458.1,26056.07,26634.9,25973.11,26451.29
2020-05-29,26681.39,26941.6,26575.18,27018.65,26412.89,26937.14
2020-06-01,26354.2,26596.78,26179.5,26747.96,26170.22,26688.52
2020-06-02,26174.84,26374.6,26122.53,26588.15,25757.78,26391.81
2020-06-03,25990.07,26229.18,25930.44,26381.64,25756.67,26143.71
2020-06-04,26226.33,26502.71,26070.72,26690.37,26001.71,26480.61
2020-06-05,26151.7,26410.87,25988.06,26584.46,25950.17,26458.5
2020-06-08,26482.7,26757.19,26211.62,26879.54,26214.44,26677.48
2020-06-09,26307.57,26535.39,26098.08,26713.59,26055.43,26562.28
2020-06-10,26383.71,26709.37,26181.11,26795.06,26171.9,26659.61
2020-06-11,26166.85,26366.96,26043.09,26580.46,25983.22,26429.41
2020-06-12,26736.9,27030.34,26585.77,27040.33,26453.46,26957.51
2020-06-15,26423.9,26750.59,26220.68,26804.32,26173.77,26598.37
2020-06-16,26508.54,26799.12,26361.09,26827.47,26332.45,26716.3
2020-06-17,26679.75,26935.74,26573.31,27148.15,26299.61,26917.65
2020-06-18,26793.05,27032.68,26687.37,27191.69,26488.15,27056.07
2020-06-19,26746.13,27069.01,26510.78,27136.98,26557.08,26977.96
2020-06-22,26714.1,26905.22,26573.68,27162.73,26505.33,26907.52
2020-06-23,26728.48,26943.91,26520.89,27151.99,26489.13,26972.0
2020-06-24,26691.89,26937.58,26606.57,27032.02,26401.02,26951.34
2020-06-25,26953.1,27289.35,26860.61,27353.58,26636.04,27189.19
2020-06-26,27558.3,27854.81,27371.01,27953.2,27250.13,27732.68
2020-06-29,27407.83,27628.85,27228.8,27723.32,27218.61,27617.15
2020-06-30,27037.66,27291.26,26877.53,27405.9,26733.3,27305.22
2020-07-01,27016.5,27253.48,26759.7,27411.83,26751.82,27157.91
2020-07-02,27725.29,27963.19,27605.29,28134.8,27406.25,27831.03
2020-07-03,27506.11,27835.03,27353.57,27837.16,27277.42,27809.13
2020-07-06,27963.48,28166.4,27877.92,28447.34,27653.72,28215.79
2020-07-07,28439.43,28815.33,28234.75,28860.21,28149.48,28701.45
2020-07-08,28285.25,28614.96,28108.8,28711.66,27907.17,28450.62
2020-07-09,28449.5,28796.06,28221.53,28899.03,28073.2,28719.06
2020-07-10,28919.45,29181.87,28716.77,29307.66,28630.7,29166.73
2020-07-13,28812.9,29092.39,28600.72,29271.39,28448.41,28952.1
2020-07-14,28757.18,28962.32,28670.67,29167.42,28590.68,29069.15
2020-07-15,28593.25,28849.17,28410.35,28970.87,28189.42,28831.07
2020-07-16,28307.39,28618.41,28172.88,28764.47,27979.02,28511.43
2020-07-17,28127.01,28481.18,27964.95,28632.82,27846.67,28330.76
2020-07-20,27787.62,28003.97,27578.14,28244.72,27489.46,27897.93
2020-07-21,27799.88,28057.55,27651.52,28268.19,27460.49,28055.27
2020-07-22,27589.41,27856.95,27484.52,27974.52,27260.65,27824.57
2020-07-23,27656.75,27856.11,27451.66,27983.23,27325.38,27867.27
2020-07-24,27232.49,27537.02,27140.4,27722.14,26944.55,27519.98
2020-07-27,27325.48,27559.17,27142.41,27847.64,27158.9,27468.45
2020-07-28,27556.95,27821.75,27392.55,28055.34,27285.68,27744.52
2020-07-29,27015.68,27261.42,26909.28,27402.77,26809.44,27185.88
2020-07-30,27119.64,27348.02,26948.05,27463.8,26875.94,27321.47
2020-07-31,27457.37,27731.56,27322.15,27810.71,27243.97,27680.74
2020-08-03,27129.95,27389.55,26977.23,27445.54,26706.73,27370.32
2020-08-04,27590.29,27845.68,27459.48,27998.22,27297.59,27791.87
2020-08-05,27708.92,27945.64,27438.44,28213.53,27504.27,27881.97
2020-08-06,27517.0,27809.76,27278.72,27921.96,27210.37,27829.93
2020-08-07,27504.41,27870.42,27400.77,27933.61,27326.32,27857.11
2020-08-10,27661.17,27945.52,27580.25,28152.19,27466.65,27890.39
2020-08-11,27684.97,28016.98,27496.13,28077.87,27382.15,27864.55
2020-08-12,27837.31,28038.29,27684.54,28368.2,27530.93,28142.16
2020-08-13,27584.96,27869.51,27463.29,28108.64,27253.19,27725.82
2020-08-14,27634.48,27850.17,27534.62,28041.75,27323.34,27837.05
2020-08-17,27249.28,27441.28,27002.53,27626.54,26909.61,27429.34
2020-08-18,27221.71,27453.67,27037.36,27668.0,26972.84,27376.35
2020-08-19,26979.46,27313.57,26826.61,27365.4,26631.1,27180.18
2020-08-20,26784.42,27103.16,26688.17,27124.23,26548.92,26952.4
2020-08-21,27120.27,27404.65,27120.18,27596.57,26883.13,27337.92
2020-08-24,27420.6,27610.75,27270.99,27898.62,27055.29,27641.45
2020-08-25,27590.9,27855.97,27375.3,28013.34,27400.51,27777.34
2020-08-26,27293.89,27583.29,27179.38,27634.36,27048.98,27492.01
2020-08-27,27210.38,27492.04,27146.22,27551.63,26979.08,27415.5
2020-08-28,27545.24,27719.11,27413.46,27964.32,27227.99,27810.21
2020-08-31,27587.06,27813.81,27399.1,27973.28,27345.53,27799.57
2020-09-01,28237.19,28515.95,28150.11,28641.49,28018.44,28509.67
2020-09-02,28351.31,28665.23,28247.18,28834.53,28062.21,28611.34
2020-09-03,28408.65,28567.96,28208.31,28876.44,28238.31,28668.39
2020-09-04,28323.8,28597.86,28203.79,28826.73,28043.06,28629.01
2020-09-07,28364.49,28656.25,28279.24,28733.76,28145.56,28527.9
2020-09-08,28324.11,28655.48,28249.44,28729.53,28057.46,28523.89
2020-09-09,28528.24,28853.05,28381.8,28999.47,28276.36,28857.07
2020-09-10,28805.36,29126.97,28640.7,29263.25,28421.02,29020.98
2020-09-11,28582.7,28822.79,28509.94,29099.04,28318.08,28650.43
2020-09-14,28207.54,28381.97,27998.23,28654.37,27884.0,28421.75
2020-09-15,27697.08,27952.28,27582.89,28214.91,27373.23,27926.13
2020-09-16,27840.92,28175.11,27625.43,28288.61,27659.63,27917.93
2020-09-17,27538.18,27890.31,27459.16,28009.75,27251.02,27831.95
2020-09-18,26954.34,27262.19,26805.66,27341.22,26630.71,27131.5
2020-09-21,27061.99,27355.85,26995.34,27468.7,26771.93,27296.27
2020-09-22,27747.9,28046.45,27636.43,28214.67,27398.25,27957.34
2020-09-23,27748.99,27995.62,27542.36,28254.74,27551.08,27899.48
2020-09-24,27985.44,28258.02,27925.25,28446.04,27666.65,28149.41
2020-09-25,28011.15,28384.77,27958.0,28426.66,27760.69,28182.86
2020-09-28,27986.26,28213.37,27895.72,28483.15,27782.31,28270.92
2020-09-29,28247.49,28621.19,28063.23,28547.37,27936.76,28465.13
2020-09-30,28168.43,28431.97,28010.35,28510.83,27916.72,28364.38
2020-10-01,28246.68,28604.02,28113.66,28708.88,27906.02,28419.85
2020-10-02,28340.52,28544.19,28158.94,28766.43,28195.75,28635.05
2020-10-05,28154.63,28469.17,28109.15,28611.05,27925.81,28462.32
2020-10-06,28438.17,28680.65,28304.19,28868.41,28142.83,28733.06
2020-10-07,28391.3,28594.85,28095.84,28849.59,28063.5,28646.39
2020-10-08,28180.36,28474.48,28058.58,28557.16,27892.13,28422.14
2020-10-09,28334.79,28675.34,28173.38,28792.14,28032.17,28492.56
2020-10-12,28084.16,28317.54,27939.53,28561.27,27913.01,28295.02
2020-10-13,28094.88,28291.6,27933.7,28584.89,27745.07,28281.22
2020-10-14,28095.13,28370.92,28000.0,28629.7,27821.75,28217.32
2020-10-15,28404.72,28683.8,28326.3,28844.65,28119.63,28692.0
2020-10-16,28542.73,28859.46,28416.17,28986.51,28250.6,28731.35
2020-10-19,28538.44,28878.02,28376.38,28879.58,28246.86,28835.01
2020-10-20,28775.65,29059.99,28629.39,29176.7,28481.21,29056.6
2020-10-21,29181.4,29581.51,29036.64,29607.86,28940.54,29447.35
2020-10-22,29347.57,29654.21,29153.73,29849.43,29089.84,29618.32
2020-10-23,29353.54,29626.74,29240.76,29757.98,29084.6,29552.25
2020-10-26,28973.89,29170.24,28855.67,29454.64,28508.33,29313.34
2020-10-27,28669.79,28941.42,28614.76,29099.74,28400.28,28901.62
2020-10-28,28585.27,28851.89,28514.11,29003.92,28204.76,28831.21
2020-10-29,28414.41,28753.13,28233.37,28854.77,28167.0,28604.84
2020-10-30,28364.17,28674.05,28268.88,28767.44,28164.17,28538.26
2020-11-02,28383.08,28599.96,28187.18,28784.47,28046.67,28637.24
2020-11-03,28536.68,28831.87,28433.71,28867.43,28236.37,28777.38
2020-11-04,28519.42,28842.91,28347.35,28933.07,28200.04,28702.55
2020-11-05,28661.37,29035.57,28459.41,29063.78,28445.57,28808.2
2020-11-06,28682.72,29020.46,28555.37,29083.36,28401.35,28839.33
2020-11-09,28124.48,28448.52,27833.41,28569.79,27940.45,28416.75
2020-11-10,27864.32,28146.31,27627.42,28318.99,27608.73,28053.06
2020-11-11,27826.98,28126.86,27677.97,28257.31,27562.2,28030.73
2020-11-12,27495.13,27838.8,27362.19,27962.3,27223.93,27794.85
2020-11-13,27663.35,27866.24,27504.6,28110.14,27431.97,27822.57
2020-11-16,28092.87,28354.17,27863.67,28497.69,27714.31,28276.77
2020-11-17,28440.2,28680.65,28251.47,28840.47,28160.65,28623.99
2020-11-18,28382.4,28687.74,28262.69,28825.89,28094.59,28701.3
2020-11-19,28811.55,29170.55,28701.02,29276.78,28565.23,29156.91
2020-11-20,28857.3,29111.42,28712.08,29370.84,28557.89,29131.53
2020-11-23,28763.07,28913.19,28685.8,29263.04,28415.68,29038.24
2020-11-24,28590.03,28852.36,28469.8,28987.92,28304.55,28785.57
2020-11-25,28506.54,28843.68,28321.39,28928.32,28159.74,28845.61
2020-11-26,28398.94,28713.46,28241.01,28863.03,28005.59,28641.33
2020-11-27,28450.22,28759.08,28228.14,28937.74,28207.09,28726.36
2020-11-30,28498.79,28767.82,28350.13,28979.79,28246.8,28720.76
2020-12-01,28502.51,28714.62,28423.39,28926.4,28244.11,28715.25
2020-12-02,28630.18,28945.99,28526.27,28987.83,28418.48,28954.45
2020-12-03,28976.0,29217.41,28912.37,29352.75,28647.7,29239.08
2020-12-04,29255.38,29675.72,29091.38,29710.16,28879.09,29574.34
2020-12-07,28827.06,29148.22,28760.53,29279.19,28534.75,29072.39
2020-12-08,28102.97,28351.36,27951.59,28462.76,27802.41,28280.11
2020-12-09,28369.61,28618.61,28311.26,28797.68,28038.12,28563.47
2020-12-10,27987.27,28261.94,27846.11,28442.41,27702.92,28216.93
2020-12-11,27927.22,28193.12,27827.09,28281.83,27613.79,28115.65
2020-12-14,27605.11,27942.82,27548.52,28080.19,27227.69,27764.81
2020-12-15,27114.84,27396.09,26968.77,27501.08,26819.76,27396.91
2020-12-16,27264.78,27497.53,27140.36,27742.33,26930.16,27453.18
2020-12-17,27475.29,27853.93,27408.74,27858.11,27213.27,27702.69
2020-12-18,27320.08,27595.98,27176.22,27673.79,27011.04,27554.83
2020-12-21,26623.96,26931.14,26420.51,26998.93,26416.92,26805.64
2020-12-22,26481.58,26714.18,26462.67,26873.76,26301.71,26770.27
2020-12-23,26588.19,26873.38,26430.27,26966.36,26358.44,26741.49
2020-12-24,26200.49,26478.8,26077.81,26582.18,25857.21,26423.8
2020-12-25,26251.2,26414.5,26180.64,26662.5,26067.72,26474.13
2020-12-28,26249.81,26618.11,26086.61,26634.57,26070.03,26456.96
2020-12-29,26404.95,26737.16,26219.7,26797.54,26141.89,26547.7
2020-12-30,26439.19,26682.58,26320.41,26745.4,26244.75,26696.75
2020-12-31,26185.78,26389.91,25960.95,26599.09,25895.03,26434.21
2021-01-01,26503.65,26787.11,26355.87,26896.47,26139.69,26679.87
2021-01-04,26464.31,26733.54,26344.96,26946.51,26159.43,26713.47
2021-01-05,26459.73,26743.15,26313.15,26806.91,26286.65,26691.25
2021-01-06,26216.56,26488.77,26004.55,26515.0,25876.22,26359.15
2021-01-07,26103.22,26390.68,26055.93,26527.03,25842.16,26267.46
2021-01-08,25875.86,26209.52,25751.84,26281.93,25618.87,26141.78
2021-01-11,25833.73,26121.42,25778.51,26169.13,25548.89,26056.39
2021-01-12,26282.36,26490.01,26137.28,26596.19,25996.23,26462.96
2021-01-13,25926.85,26256.77,25751.58,26395.47,25671.33,26089.75
2021-01-14,25514.41,25853.28,25400.58,25969.29,25230.58,25692.23
2021-01-15,25895.14,26317.34,25754.49,26154.74,25562.54,26079.28
2021-01-18,25843.57,26043.94,25653.48,26207.54,25596.25,26006.6
2021-01-19,25673.81,25943.02,25620.91,26144.37,25472.18,25789.76
2021-01-20,25944.78,26096.19,25782.76,26309.25,25730.45,26211.49
2021-01-21,25790.71,26077.14,25566.83,26152.26,25491.03,26047.1
2021-01-22,26268.6,26502.48,26207.03,26647.77,25940.18,26411.85
2021-01-25,26449.93,26816.18,26291.0,26787.38,26170.4,26668.74
2021-01-26,26323.82,26546.28,26160.2,26628.93,26143.13,26486.91
2021-01-27,26900.57,27078.7,26671.09,27360.71,26666.3,27101.7
2021-01-28,26740.8,26983.0,26700.2,27043.34,26511.04,26936.28
2021-01-29,26942.67,27105.65,26738.47,27360.13,26721.19,27135.16
2021-02-01,27026.13,27336.99,26894.16,27479.44,26778.61,27350.6
2021-02-02,27382.98,27543.71,27296.04,27714.25,27115.75,27577.93
2021-02-03,27816.71,28096.46,27701.08,28182.54,27575.38,27994.27
2021-02-04,27828.39,27991.03,27685.93,28313.34,27519.71,28008.58
2021-02-05,27622.28,27880.81,27390.16,28066.05,27267.91,27900.92
2021-02-08,27752.4,28121.14,27568.69,28134.42,27515.01,27882.72
2021-02-09,27567.71,27863.27,27440.23,28047.51,27360.28,27746.2
2021-02-10,28131.19,28363.92,27946.25,28621.04,27786.97,28437.64
2021-02-11,28172.45,28452.41,28043.04,28610.19,27937.03,28411.57
2021-02-12,28072.52,28354.26,27970.43,28443.07,27886.16,28307.88
2021-02-15,28127.23,28435.09,28040.73,28525.88,27845.83,28472.19
2021-02-16,27753.63,27955.3,27546.8,28185.83,27430.69,27989.34
2021-02-17,27488.03,27795.49,27471.35,27889.98,27219.91,27669.0
2021-02-18,27822.77,27950.51,27726.36,28292.36,27513.91,28029.66
2021-02-19,27643.37,27884.98,27505.05,27973.44,27332.84,27801.74
2021-02-22,27358.21,27605.08,27281.03,27686.82,27108.33,27645.8
2021-02-23,27508.17,27818.1,27500.77,27930.75,27144.86,27759.85
2021-02-24,27839.06,28118.72,27619.76,28229.28,27480.28,28124.38
2021-02-25,28042.74,28244.34,27889.89,28428.21,27763.39,28335.11
2021-02-26,28326.29,28553.75,28049.91,28651.02,28041.76,28529.43
2021-03-01,28115.54,28407.86,27985.79,28538.37,27853.7,28287.34
2021-03-02,27721.39,27994.22,27603.04,28134.28,27548.14,27940.29
2021-03-03,28143.53,28392.37,28000.61,28602.47,27867.98,28319.55
2021-03-04,28055.67,28309.25,27878.66,28480.37,27808.68,28289.37
2021-03-05,27988.18,28307.03,27733.52,28400.58,27653.69,28275.46
2021-03-08,28365.24,28619.52,28244.6,28857.49,28125.15,28582.62
2021-03-09,28526.3,28806.54,28466.71,28879.32,28211.01,28763.07
2021-03-10,28659.52,29070.49,28482.34,29120.15,28377.01,28883.41
2021-03-11,29289.69,29499.19,29169.02,29631.14,28990.42,29571.03
2021-03-12,29104.72,29287.97,28867.92,29492.49,28873.8,29298.69
2021-03-15,29378.96,29718.79,29258.93,29748.39,29008.2,29484.93
2021-03-16,29398.65,29652.74,29228.53,29885.61,28970.42,29661.53
2021-03-17,29480.67,29756.71,29288.31,29919.02,29173.28,29774.76
2021-03-18,29937.73,30190.33,29742.51,30385.99,29666.4,30203.96
2021-03-19,30093.16,30378.45,29919.0,30477.95,29801.39,30295.37
2021-03-22,30258.61,30657.94,30130.46,30694.35,30030.59,30431.99
2021-03-23,30587.94,30942.89,30354.73,31000.06,30308.82,30862.9
2021-03-24,30479.56,30836.92,30302.96,30960.13,30140.39,30732.02
2021-03-25,30227.87,30444.53,30074.22,30621.37,29785.0,30462.09
2021-03-26,29916.68,30146.97,29701.34,30445.0,29603.31,30265.06
2021-03-29,29337.09,29463.88,29295.82,29678.83,29104.03,29516.23
2021-03-30,29949.56,30200.58,29748.69,30350.49,29626.58,30295.48
2021-03-31,29623.93,29976.86,29436.15,30167.66,29329.37,29862.81
2021-04-01,29561.42,29887.6,29355.77,29979.11,29290.72,29689.39
2021-04-02,29482.65,29764.41,29441.28,29847.36,29127.96,29707.94
2021-04-05,29576.38,29870.82,29461.2,30032.98,29317.48,29869.75
2021-04-06,29821.61,30078.74,29616.64,30240.58,29621.04,30038.41
2021-04-07,30082.33,30395.48,29998.48,30483.28,29771.11,30234.26
2021-04-08,29910.43,30255.35,29772.89,30293.53,29543.79,30139.87
2021-04-09,29863.47,30065.6,29729.52,30476.77,29560.86,30051.18
2021-04-12,29950.98,30268.44,29780.59,30385.17,29518.22,30220.04
2021-04-13,29879.57,30234.09,29685.39,30212.69,29600.91,30164.83
2021-04-14,30366.76,30645.21,30235.44,30912.98,30090.56,30545.54
2021-04-15,30519.27,30867.23,30333.4,31014.36,30316.35,30720.34
2021-04-16,30747.45,31228.01,30705.43,31161.53,30428.04,31039.96
2021-04-19,30955.04,31258.13,30721.68,31361.59,30670.78,31149.51
2021-04-20,31323.56,31661.44,31263.18,31835.6,30956.37,31506.35
2021-04-21,31383.45,31650.96,31219.55,31838.71,31047.25,31560.54
2021-04-22,30982.19,31303.24,30845.81,31327.58,30577.86,31251.86
2021-04-23,31109.38,31449.11,31005.67,31687.22,30786.16,31377.49
2021-04-26,30910.49,31231.64,30716.98,31347.32,30582.51,31115.49
2021-04-27,30750.6,30995.4,30650.0,31303.84,30461.5,30996.92
2021-04-28,30934.54,31256.65,30612.35,31477.65,30586.61,31276.49
2021-04-29,31323.11,31727.94,31121.39,31730.24,31015.1,31512.67
2021-04-30,31332.9,31674.35,31118.33,31867.64,30998.68,31461.26
2021-05-03,31432.96,31807.77,31196.99,31863.5,31097.79,31713.03
2021-05-04,31975.8,32280.4,31802.17,32336.05,31661.18,32224.54
2021-05-05,32056.08,32424.72,31920.53,32509.7,31738.11,32267.0
2021-05-06,32904.31,33251.73,32786.03,33424.04,32625.36,33210.46
2021-05-07,33094.22,33362.22,32944.69,33560.01,32755.29,33414.52
2021-05-10,32519.86,32865.78,32313.97,32987.69,32171.91,32636.4
2021-05-11,32769.05,33031.75,32629.39,33335.53,32429.51,32988.43
2021-05-12,32897.48,33184.81,32741.17,33397.95,32521.48,33313.14
2021-05-13,33327.86,33673.76,33223.61,33771.56,32970.59,33633.37
2021-05-14,33556.33,33911.84,33440.69,34106.79,33357.08,33870.15
2021-05-17,33513.25,33768.67,33347.73,34029.2,33116.94,33859.97
2021-05-18,33108.76,33509.64,32883.8,33438.42,32759.22,33374.76
2021-05-19,33042.93,33411.16,32834.56,33566.88,32686.89,33359.92
2021-05-20,32766.36,33047.84,32566.5,33283.53,32422.5,33075.55
2021-05-21,32579.95,32805.56,32396.51,33069.96,32232.57,32875.72
2021-05-24,32775.56,33093.81,32629.25,33325.64,32466.1,33016.65
2021-05-25,33330.8,33634.39,33211.83,33785.94,32883.49,33608.92
2021-05-26,33465.96,33808.19,33295.21,33990.47,33200.72,33694.31
2021-05-27,33071.43,33378.13,32907.14,33463.86,32782.56,33336.85
2021-05-28,33222.12,33420.96,33065.53,33747.5,32807.32,33410.26
2021-05-31,33625.42,33935.55,33422.6,34261.14,33136.57,33841.25
2021-06-01,33424.34,33738.15,33195.36,33859.2,33024.78,33672.86
2021-06-02,33382.92,33759.05,33098.8,33832.93,33032.88,33586.97
2021-06-03,33391.16,33678.44,33177.78,33844.61,33229.56,33624.56
2021-06-04,33133.41,33575.98,32999.1,33639.03,32838.08,33387.61
2021-06-07,33352.24,33558.25,33138.59,33781.61,32898.14,33645.89
2021-06-08,33315.26,33735.77,33132.84,33843.05,32936.15,33645.03
2021-06-09,33458.67,33778.24,33322.58,34017.21,33120.52,33695.3
2021-06-10,33166.35,33555.03,33035.06,33699.29,32851.52,33520.24
2021-06-11,33024.88,33360.4,32788.46,33403.45,32607.79,33351.08
2021-06-14,33267.64,33676.14,33167.64,33832.87,32925.98,33567.32
2021-06-15,33147.15,33452.94,33056.15,33706.5,32768.1,33422.51
2021-06-16,33727.93,33991.11,33483.08,34289.85,33316.2,34019.28
2021-06-17,33596.77,34028.19,33373.43,34125.78,33278.25,33945.31
2021-06-18,33675.71,34004.83,33587.56,34195.68,33391.08,34027.53
2021-06-21,33994.64,34349.65,33814.68,34574.75,33711.87,34357.36
2021-06-22,33519.22,33937.19,33202.82,34150.96,33222.54,33790.15
2021-06-23,32937.47,33198.87,32680.58,33368.76,32575.34,33237.53
2021-06-24,32442.02,32805.08,32263.63,32998.6,32163.96,32788.73
2021-06-25,32857.51,33147.32,32616.79,33344.71,32549.24,33079.38
2021-06-28,32679.95,32998.11,32489.53,33161.67,32361.91,32920.58
2021-06-29,33530.11,33870.26,33364.63,33930.02,33153.79,33799.42
2021-06-30,33344.78,33578.18,33275.57,33825.96,32978.2,33671.53
2021-07-01,33409.72,33691.77,33223.26,33844.23,33080.56,33738.15
2021-07-02,33932.32,34363.33,33835.44,34409.82,33758.58,34188.11
2021-07-05,34623.37,35030.97,34549.19,35066.67,34297.99,34795.89
2021-07-06,35348.07,35697.12,35272.73,35846.56,34951.38,35648.26
2021-07-07,35781.38,36156.59,35622.85,36289.03,35363.99,36001.91
2021-07-08,36153.3,36493.55,35830.57,36702.59,35756.21,36334.79
2021-07-09,36371.79,36834.19,36223.45,36799.9,36166.45,36570.82
2021-07-12,36659.66,37011.57,36553.23,37103.57,36263.79,36976.87
2021-07-13,36461.8,36843.33,36273.58,37035.12,36163.32,36852.75
2021-07-14,36168.3,36612.89,36113.66,36653.15,35779.43,36460.46
2021-07-15,36170.7,36476.17,36052.05,36790.99,35827.89,36475.36
2021-07-16,36112.81,36586.52,35973.29,36670.77,35808.86,36487.15
2021-07-19,35953.1,36202.58,35851.45,36536.03,35552.45,36129.67
2021-07-20,36207.97,36688.06,36051.07,36853.24,35799.46,36535.3
